;tweet;retweet;favoritos;id;data
1411;Recomeça interrogatório da presidenta Dilma Rousseff no @SenadoFederal. Acompanhe: https://t.co/0VOCjHRD7r #PelaDemocracia;94;216;770309549655982080;2016-08-29 17:18:02
1412;.@BancoCentralBR define o q se coloca na dívida e como impacta no superávit. Qdo @TCUoficial disse p/ registrar, fizemos #PelaDemocracia;151;372;770286971121958912;2016-08-29 15:48:19
1413;O conjunto da obra a gente resolve e disputa nas urnas. Crime de responsabilidade é uma exigência da Constituição. #PelaDemocracia;510;844;770281430551236608;2016-08-29 15:26:18
1414;Não começamos a maquiar as contas desde 2009, começamos a enfrentar a maior crise desde 1929. #PelaDemocracia;453;863;770276803051130880;2016-08-29 15:07:55
1415;Fica muito difícil me condenar por algo q eu não estava presente, q não tem fundamento #PelaDemocracia https://t.co/Sdt0RPOprE;860;1244;770274870034849792;2016-08-29 15:00:14
1416;Não há um traço, uma observação do Congresso dizendo q o Executivo ñ podia fazer os decretos #PelaDemocracia;284;514;770273567141400580;2016-08-29 14:55:04
1417;É um golpe de Estado em novas vestimentos, o chamado golpe de Estado parlamentar #PelaDemocracia;1269;1264;770269885872103424;2016-08-29 14:40:26
1418;Sem crime de responsabilidade, qqr processo de impeachment é um claro ataque à Constituição. #PelaDemocracia;573;748;770269815378444288;2016-08-29 14:40:09
1419;No caso dos decretos suplementares, teve momento, inclusive, em 2009, foi autorizado ñ só pelo TCU, mas pelo Congresso #PelaDemocracia;207;444;770269788748804096;2016-08-29 14:40:03
1420;Não houve nenhuma pedalada. O q se fazia era o praxe. Quando tivemos a decisão do plenário do TCU, tomamos a medidas #PelaDemocracia;242;522;770269751759278080;2016-08-29 14:39:54
1421;Até o momento que o TCU mudou sua interpretação, nenhum senador ou funcionário técnico do governo questionou essas medidas #PelaDemocracia;228;538;770269689851305984;2016-08-29 14:39:39
1422;Acredito que, de fato, temos de repensar essas relações entre a política e interesses econômicos no nosso País #PelaDemocracia;253;533;770268561474457601;2016-08-29 14:35:10
1423;Também não aceito essa questão em relação aos bancos oficiais. A minha presença ñ existe nesse processo pq eu respeito a lei #PelaDemocracia;204;600;770266854526976000;2016-08-29 14:28:23
1424;"RT @MidiaNINJA: ""Só o povo afasta pelo conjunto da obra"" Rousseff, Dilma. #PelaDemocracia";303;0;770265464899592197;2016-08-29 14:22:52
1425;Esse julgamento precisa provar que houve crime de responsabilidade. E o processo evidenciou q houve integral respeito à lei #PelaDemocracia;419;686;770264906859945985;2016-08-29 14:20:39
1426;Aqueles q não querem q o nome seja golpe, querem acobertar troca d governo q chegou pelas urnas por outro q ñ foi eleito #PelaDemocracia;560;780;770262984048476161;2016-08-29 14:13:00
1427;Quero q a democracia do meu País saía ileso nesse processo. Não basta o rito correto, é preciso ter um conteúdo justo #PelaDemocracia;369;646;770262501758033921;2016-08-29 14:11:05
1428;Pq eu compareço ao Senado?Pq é um espaço democrático, q tem q ser preservado #PelaDemocracia;246;489;770262481839194112;2016-08-29 14:11:01
1429;A minha responsabilidade pela política econômica é no sentido macroeconômico, pq fui eleita por 54,5 milhões de votos #PelaDemocracia;284;579;770261883316305920;2016-08-29 14:08:38
1430;Se o contrato político com o povo for rompido, qualquer outro contrato poderá ser rompido #PelaDemocracia;520;717;770260102565822465;2016-08-29 14:01:33
1431;Precedente é grave pq atingirá outros presidentes, governadores e prefeitos. Sem base jurídica, poderá s afastar das funções #PelaDemocracia;286;470;770259957048610816;2016-08-29 14:00:59
1432;Sem a subvenção do Plano Safra, os agricultores não teriam como desenvolver os extraordinários feitos de todos estes anos #PelaDemocracia;208;426;770259217412481024;2016-08-29 13:58:02
1433;Me orgulho muito de ter ampliado os recursos tanto para a agricultura familiar, quanto para a agricultura comercial. #PelaDemocracia;250;506;770258869897555968;2016-08-29 13:56:39
1434;#AoVivo! Começa o interrogatório da presidenta da República, Dilma Rousseff. Acompanhe: https://t.co/vzJuLtqAmv #PelaDemocracia;172;298;770258131683270656;2016-08-29 13:53:43
1435;Confira a íntegra do discurso da presidenta Dilma no @SenadoFederal: https://t.co/6X8tt7NJOA #PelaDemocracia;398;568;770255860690018304;2016-08-29 13:44:42
1436;"Peço: votem contra o impeachment; votem pela democracia #PelaDemocracia";1367;1786;770254399188926464;2016-08-29 13:38:54
1437;Peço q façam justiça a uma presidenta honesta, q jamais cometeu ato ilegal, na vida pessoal ou funções públicas q exerceu #PelaDemocracia;480;760;770254305303662592;2016-08-29 13:38:31
1438;Faço um apelo final a todos os senadores: não aceitem um golpe que, em vez de solucionar, agravará a crise brasileira. #PelaDemocracia;593;840;770254248491835392;2016-08-29 13:38:18
1439;E não tenho dúvida que, também desta vez, todos nós seremos julgados pela história #PelaDemocracia;639;887;770253756302778368;2016-08-29 13:36:20
1440;Sofro de novo com o sentimento de injustiça e o receio de q, mais uma vez, a democracia seja condenada junto comigo #PelaDemocracia;635;771;770253729807335424;2016-08-29 13:36:14
1441;Tenho por todos o maior respeito, mas continuo de cabeça erguida, olhando nos olhos dos meus julgadores #PelaDemocracia;557;876;770253653357785088;2016-08-29 13:35:56
1442;Hoje, não há prisão ilegal, meus julgadores chegaram aq pelo mesmo voto popular que me conduziu à Presidência. #PelaDemocracia;313;451;770253614791139332;2016-08-29 13:35:47
1443;No momento em q eu os olhava de cabeça erguida enquanto eles escondiam os rostos, com medo de serem julgados pela história #PelaDemocracia;629;887;770253556981100544;2016-08-29 13:35:33
1444;Na 1ª vez, fui condenada por um tribunal de exceção. Daquela época, ficou o registro da minha presença diante d meus algozes #PelaDemocracia;445;698;770253506729115649;2016-08-29 13:35:21
1445;Este é o segundo julgamento a que sou submetida em que a democracia tem assento, junto comigo, no banco dos réus #PelaDemocracia;491;659;770253440928911360;2016-08-29 13:35:05
1446;As acusações dirigidas contra mim são injustas. Cassar em definitivo meu mandato é como me submeter à pena de morte política #PelaDemocracia;287;534;770253409169641472;2016-08-29 13:34:58
1447;Confio que as senhoras senadoras e os senhores senadores farão justiça. Tenho a consciência tranquila #PelaDemocracia;205;407;770253374184972288;2016-08-29 13:34:49
1448;Diálogo, participação e voto direto e livre são as melhores armas que temos para a preservação da democracia. #PelaDemocracia;258;440;770253354836647936;2016-08-29 13:34:45
1449;Chego comprometida c/ realização de demanda da maioria dos brasileiros: convocá-los a decidir sobre o futuro de nosso País. #PelaDemocracia;232;394;770253331843444736;2016-08-29 13:34:39
1450;Bravas mulheres brasileiras, que tenho a honra e o dever de representar como a 1ª presidenta da República #PelaDemocracia;552;686;770253303288561664;2016-08-29 13:34:32
1451;As mulheres têm sido um esteio fundamental p/ minha resistência. Me cobriram de flores e me protegeram com sua solidariedade #PelaDemocracia;3830;7285;770253137429008393;2016-08-29 13:33:53
1452;Traição, agressões e preconceito assombraram. Mas foram sempre superados pela solidariedade e disposição d luta de milhões #PelaDemocracia;316;500;770253095137845250;2016-08-29 13:33:43
1453;Jamais o faria porque nunca renuncio à luta. #PelaDemocracia;379;460;770253063974256641;2016-08-29 13:33:35
1454;Me perguntaram pq eu ñ renunciava. Jamais o faria pq tenho compromisso inarredável c/ o Estado Democrático de Direito. #PelaDemocracia;380;548;770253039743762433;2016-08-29 13:33:29
1455;O direito de defesa será exercido formalmente, mas não será apreciado substantivamente nos seus argumentos e nas suas provas #PelaDemocracia;349;625;770252994994663425;2016-08-29 13:33:19
1456;Não há respeito ao devido processo legal quando julgadores afirmam que a condenação não passa de uma questão de tempo #PelaDemocracia;381;572;770252954049847296;2016-08-29 13:33:09
1457;Não há respeito ao devido processo legal qdo a opinião condenatória de julgadores é divulgada e registrada pela imprensa #PelaDemocracia;317;512;770252911435718656;2016-08-29 13:32:59
1458;Forma só não basta. É necessário q o conteúdo da sentença seja justo. E no caso, jamais haverá justiça na minha condenação #PelaDemocracia;292;471;770252873284411392;2016-08-29 13:32:50
1459;Jamais haverá justiça na minha condenação. #PelaDemocracia;498;607;770252627124846592;2016-08-29 13:31:51
1460;Este processo está marcado por clamoroso desvio de poder, q explica absoluta fragilidade das acusações dirigidas contra mim #PelaDemocracia;348;526;770252393103622144;2016-08-29 13:30:55
1461;A Presidenta não pratica ato em relação ao Plano Safra. Parece óbvio q não seja acusada por ato inexistente. #PelaDemocracia;227;454;770251711470534656;2016-08-29 13:28:13
1462;Querem me condenar por ter assinado decretos q atendiam demandas de diversos órgãos, inclusive do próprio Poder Judiciário? #PelaDemocracia;377;554;770251318426497024;2016-08-29 13:26:39
1463;Ao editar decretos de crédito suplementar, agi em conformidade com a legislação vigente. O Congresso ñ foi desrespeitado #PelaDemocracia;261;445;770251009608314880;2016-08-29 13:25:25
1464;Fazem questão de ignorar que realizamos, em 2015, o maior contingenciamento de nossa história #PelaDemocracia;243;423;770250608309862400;2016-08-29 13:23:50
1465;Estamos a um passo de uma grave ruptura institucional. Estamos a um passo da concretização de um verdadeiro golpe de Estado #PelaDemocracia;955;976;770249916748853248;2016-08-29 13:21:05
1466;Ironia da história? Não. Trata-se de ação deliberada que conta com o silêncio cúmplice de setores da grande mídia brasileira #PelaDemocracia;1378;1871;770249786389823488;2016-08-29 13:20:34
1467;Serei julgada por crimes q não cometi, antes do julgamento daquele que é acusado de ter praticado gravíssimos atos ilícitos #PelaDemocracia;727;868;770249703833436160;2016-08-29 13:20:14
1468;Cedo ou tarde, acabará pagando perante a sociedade e a história o preço do seu descompromisso com a ética #PelaDemocracia;357;524;770249534597373953;2016-08-29 13:19:34
1469;Quem age para poupar ou adiar o julgamento de uma pessoa que é acusada de desviar milhões de reais dos cofres públicos #PelaDemocracia;270;459;770249504113168384;2016-08-29 13:19:26
1470;Quem se acumplicia ao imoral e ao ilícito, não tem respeitabilidade para governar o Brasil #PelaDemocracia;338;474;770249447800537088;2016-08-29 13:19:13
1471;Se eu tivesse me acumpliciado c/ o que há de pior na política eu não correria o risco de ser condenada injustamente. #PelaDemocracia;430;547;770249399494709249;2016-08-29 13:19:02
1472;Nunca aceitei na minha vida ameaças ou chantagens. Se não o fiz antes, não o faria na condição de Presidenta #PelaDemocracia;429;628;770249276190519296;2016-08-29 13:18:32
1473;Articularam e viabilizaram a perda da maioria parlamentar. Todos sabem q este impeachment foi aberto por chantagem explícita #PelaDemocracia;417;663;770249143428276224;2016-08-29 13:18:00
1474;Arquitetaram minha destituição, independentemente da existência d fatos q pudessem justificá-la perante a nossa Constituição #PelaDemocracia;379;544;770249007230746624;2016-08-29 13:17:28
1475;Contrariei interesses. Por isso, paguei e pago um elevado preço pessoal pela postura que tive #PelaDemocracia;432;528;770248961911324672;2016-08-29 13:17:17
1476;É notório que durante o meu governo foram dadas todas as condições para que estas investigações fossem realizadas #PelaDemocracia;250;479;770248869850517504;2016-08-29 13:16:55
1477;Outra poderosa força política se agregou: dos q queriam evitar “sangria” da classe política, motivada por investigações #PelaDemocracia;224;377;770248839857049600;2016-08-29 13:16:48
1478;Queriam aproveitar a crise pq sabiam q, assim q governo viesse a superá-la, sua aspiração d poder haveria d ficar sepultada #PelaDemocracia;228;409;770248785507323905;2016-08-29 13:16:35
1479;Muitos articularam e votaram contra propostas que durante toda a vida defenderam, sem pensar nas consequências #PelaDemocracia;276;434;770248738891829248;2016-08-29 13:16:24
1480;Sem essas ações, o Brasil certamente estaria hoje em uma situação melhor na política, economia e fiscal #PelaDemocracia;207;369;770248679064268800;2016-08-29 13:16:10
1481;Nesse ambiente de turbulências, o risco político acabou sendo um elemento central p/ aprofundamento da crise econômica #PelaDemocracia;248;482;770248161302552577;2016-08-29 13:14:06
1482;Não se procurou discutir e aprovar a melhor proposta p/ o País. O q se pretendeu foi a afirmação do “quanto pior melhor” #PelaDemocracia;285;397;770247923229659136;2016-08-29 13:13:10
1483;Como é próprio das elites autoritárias, não viam na vontade do povo o elemento legitimador. Queriam o poder a qqr preço #PelaDemocracia;459;527;770247764424986627;2016-08-29 13:12:32
1484;A verdade é que o resultado eleitoral de 2014 foi um rude golpe em setores da elite conservadora brasileira #PelaDemocracia;609;705;770247528222748672;2016-08-29 13:11:35
1485;A ameaça mais assustadora é congelar por inacreditáveis 20 anos as despesas com saúde, educação, saneamento e habitação #PelaDemocracia;765;932;770247409028988928;2016-08-29 13:11:07
1486;O que pretende o governo interino, se transmudado em efetivo, é um verdadeiro ataque às conquistas dos últimos anos #PelaDemocracia;426;544;770247014823170049;2016-08-29 13:09:33
1487;Nas eleições, o programa de governo vencedor não foi este agora desenhado pelo Governo interino e defendido pelos acusadores #PelaDemocracia;405;669;770246973035257856;2016-08-29 13:09:23
1488;O que está em jogo é o futuro do país, a oportunidade e a esperança de avançar sempre mais #PelaDemocracia;307;399;770246719367946240;2016-08-29 13:08:23
1489;O q está em jogo é a conquista da estabilidade, q busca o equilíbrio fiscal mas não abre mão de programas sociais #PelaDemocracia;266;415;770246676825116674;2016-08-29 13:08:12
1490;O que está em jogo são as conquistas dos últimos 13 anos: os ganhos da população, das pessoas mais pobres e da classe média #PelaDemocracia;465;547;770246196531257344;2016-08-29 13:06:18
1491;O q está em jogo no impeachment não é apenas o meu mandato. É o respeito às urnas, à vontade do povo e à Constituição. #PelaDemocracia;1043;1100;770245745060483072;2016-08-29 13:04:30
1492;O governo de uma mulher q ousou ganhar 2 eleições presidenciais. São pretextos para viabilizar um golpe na Constituição. #PelaDemocracia;759;892;770245698688315396;2016-08-29 13:04:19
1493;São pretextos para derrubar, por meio de um processo de impeachment sem crime de responsabilidade, um governo legítimo #PelaDemocracia;389;519;770245612189122561;2016-08-29 13:03:59
1494;As provas deixam claro q as acusações contra mim dirigidas não passam de pretextos, embasados por frágil retórica jurídica. #PelaDemocracia;377;499;770245592899588096;2016-08-29 13:03:54
1495;Hoje o Brasil, o mundo e a história nos observam e aguardam o desfecho deste processo de impeachment #PelaDemocracia;340;510;770244910926729217;2016-08-29 13:01:11
1496;Venho p/ olhar nos olhos de Vossas Excelências, e dizer que não cometi crime de responsabilidade #PelaDemocracia;330;435;770244883521138688;2016-08-29 13:01:05
1497;Por ter a consciência tranquila em relação ao que fiz na Presidência q venho pessoalmente à presença dos q me julgarão #PelaDemocracia;316;430;770244857428340736;2016-08-29 13:00:59
1498;O + importante é q posso olhar p/ mim e ver a face de alguém q, marcada pelo tempo, tm forças p/ defender seus direitos #PelaDemocracia;282;480;770244657603284992;2016-08-29 13:00:11
1499;Luto pela democracia, pela verdade e pela justiça. Luto pelo povo do meu País, pelo seu bem-estar #PelaDemocracia;440;556;770244521632358401;2016-08-29 12:59:39
1500;Não luto pelo meu mandato por vaidade ou por apego ao poder, como é próprio dos que não tem caráter, princípios ou utopias #PelaDemocracia;462;584;770244497087291392;2016-08-29 12:59:33
1501;Resistir p/ acordar consciências ainda adormecidas p/ q, juntos, finquemos o pé no terreno q está do lado certo da história #PelaDemocracia;299;457;770244390480556032;2016-08-29 12:59:07
1502;A mim cabe lamentar pelo que foram e pelo que se tornaram. E resistir. Resistir sempre #PelaDemocracia;435;507;770244366409564160;2016-08-29 12:59:02
1503;Se alguns rasgam seu passado e negociam as benesses do presente, q respondam perante sua consciência e perante a história #PelaDemocracia;542;748;770244314899353600;2016-08-29 12:58:49
1504;No passado, com armas, e hoje, com retórica jurídica, pretendem novamente atentar contra a democracia e o Estado do Direito  #PelaDemocracia;648;649;770244272448737285;2016-08-29 12:58:39
1505;E por isso, como no passado, resisto. Não esperem de mim o obsequioso silêncio dos covardes #PelaDemocracia;643;641;770244241901625344;2016-08-29 12:58:32
1506;Diante das acusações contra mim dirigidas, não posso deixar de sentir o gosto áspero e amargo da injustiça e do arbítrio. #PelaDemocracia;371;517;770244216345731072;2016-08-29 12:58:26
1507;Exercendo a Presidência da República tenho honrado o compromisso com o meu País, com a Democracia, com o Estado de Direito. #PelaDemocracia;231;388;770244187690328064;2016-08-29 12:58:19
1508;Tenho sido intransigente na defesa da honestidade na gestão da coisa pública. #PelaDemocracia;214;345;770244151254409220;2016-08-29 12:58:10
1509;Aos quase setenta anos de idade, não seria agora, após ser mãe e avó, que abdicaria dos princípios que sempre me guiaram #PelaDemocracia;424;608;770244118534557696;2016-08-29 12:58:02
1510;Na luta contra a ditadura, recebi no meu corpo as marcas da tortura. Amarguei por anos o sofrimento da prisão #PelaDemocracia;481;616;770244084757823488;2016-08-29 12:57:54
1511;Lutei por um Brasil soberano, mais igual e onde houvesse justiça. Disso tenho orgulho. Quem acredita, luta. #PelaDemocracia;438;576;770244051522166786;2016-08-29 12:57:46
1512;Resisti à tempestade de terror q começava a me engolir, na escuridão dos tempos amargos em q o país vivia. #PelaDemocracia;298;450;770244008505401345;2016-08-29 12:57:36
1513;Não mudei de lado. Apesar de receber o peso da injustiça nos meus ombros, continuei lutando #PelaDemocracia.;474;718;770243825713438720;2016-08-29 12:56:53
1514;Entre os meus defeitos não está a deslealdade e a covardia. Não traio compromissos, princípios e os q lutam ao meu lado  #PelaDemocracia;620;753;770243770147299328;2016-08-29 12:56:39
1515;#AOVIVO: Dilma discursa no @SenadoFederal #PelaDemocracia Assista! https://t.co/OHgQZmvrLX;119;211;770243698064035840;2016-08-29 12:56:22
1516;Jamais atentaria contra o que acredito ou praticaria atos contrários aos interesses daqueles que me elegeram #PelaDemocracia;317;495;770243365766037505;2016-08-29 12:55:03
1517;Sempre acreditei na democracia e no Estado de direito, e vi na Constituição de 1988 uma das grandes conquistas do nosso povo #PelaDemocracia;330;507;770243319314153472;2016-08-29 12:54:52
1518;Na minha posse, assumi o compromisso d manter, defender e cumprir a Constituição. Respeitei o compromisso e me orgulho disso #PelaDemocracia;308;536;770243261495664640;2016-08-29 12:54:38
1519;No dia 1º de janeiro de 2015 assumi meu segundo mandato à Presidência. Fui eleita por mais 54 milhões de votos. #PelaDemocracia;433;634;770243129798721536;2016-08-29 12:54:07
1520;Presidenta Dilma já está a caminho do @SenadoFederal para fazer a defesa da democracia #PelaDemocracia https://t.co/aPvIARUqvm;410;1133;770230809018109953;2016-08-29 12:05:09
1521;Dilma recebeu Lula no Alvorada no fim da tarde de hoje. Os dois estão juntos na #LutaPelaDemocracia https://t.co/spu5xCGqOu;1018;2832;770043970416148480;2016-08-28 23:42:43
1522;Nota à imprensa: O jornalismo de guerra não terá êxito. https://t.co/jT3zv2GXK7;401;741;769577256213708802;2016-08-27 16:48:10
1523;#AoVivo: presidenta Dilma participa de ato em defesa da democracia e contra o golpe. Assista: https://t.co/fupwv698uN;244;723;768599025335541760;2016-08-25 00:01:02
1524;#AoVivo: Dilma participa de ato em defesa de democracia e dos direitos sociais. Acompanhe: https://t.co/dHVsmteZjP;176;512;768218990141472768;2016-08-23 22:50:54
1525;Assista à íntegra do @conexaoreporter #DilmaNoSBT https://t.co/Kjc2fBKsQU;148;350;767802419958939648;2016-08-22 19:15:36
1526;"Começou! Está no ar o @conexaoreporter com a presidenta Dilma, no SBT. Assista #DilmaNaTV! ;) https://t.co/amLRqFFUfT";355;1190;767558111108460548;2016-08-22 03:04:48
1527;#DilmaNaTV À meia-noite vai ao ar a entrevista que a presidenta Dilma concedeu ao @RobertoCabrini, no @SBTonline. https://t.co/HZjPAxuQ4C;474;1440;767537195594964992;2016-08-22 01:41:42
1528;A rede de centros de treinamento de várias modalidades, espalhados por todo o País, com ctz auxiliará na formação de novas gerações campeãs.;477;1407;767434726131036160;2016-08-21 18:54:31
1529;O apoio do #BrasilMedalhas foi fundamental p/ nossos atletas, assim como do Programa Atletas de Alto Rendimento das Forças Armadas.;720;1592;767434695776804864;2016-08-21 18:54:24
1530;Fico feliz por ter participado, desde o início, da construção dessa festa, contribuindo p/ q o País e nossos atletas estivessem preparados.;1859;4928;767434619373424642;2016-08-21 18:54:06
1531;Parabéns a todos os atletas, treinadores, equipes técnicas, familiares e torcedores. #SomosTodosBrasil;600;1220;767434573978492928;2016-08-21 18:53:55
1532;Subir da 22ª posição, em Londres, para a 13ª, em casa, é motivo de muito orgulho para o Brasil.;1437;2291;767434527346139136;2016-08-21 18:53:44
1533;O número de medalhas de #ouro do #TimeBrasil nestes Jogos também é o maior já conquistado em Olimpíadas: são 7.;374;960;767434493028339712;2016-08-21 18:53:36
1534;Nossos atletas se superaram e o Brasil bateu o recorde de medalhas em Jogos Olímpicos, totalizando 19 nos Jogos #Rio2016;336;966;767434450187804672;2016-08-21 18:53:25
1535;Os Jogos #Rio2016 chegam ao fim c/ + uma bela vitória brasileira. Parabéns ao time tricampeão, q arrasou no #Voleibol ganhando por 3x0.;416;1173;767434400908926976;2016-08-21 18:53:14
1536;Mais uma medalha: o Brasil se destaca também no taekwondo. Parabéns pela vitória, Maicon! #SomosTodosBrasil https://t.co/K5RuRNfKAC;335;1276;767160987720056832;2016-08-21 00:46:47
1537;Parabéns, Brasil, pela vitória! Nada como um dia depois do outro! Vamos comemorar! #SomosTodosBrasil;2869;4389;767141864805990404;2016-08-20 23:30:48
1538;O Brasil, comandado por @Neymarjr, mostrou a força do nosso futebol e trouxe o #ouro inédito #Rio2016;702;1818;767141741325672448;2016-08-20 23:30:18
1539;Isaquias alcançou + um feito: 3 medalhas na #Rio2016, a última ao lado de Erlon. Parabéns pela #Prata, meninos! #BRA #CanoagemVelocidadeu;216;938;767027552925933568;2016-08-20 15:56:33
1540;Brasil dormiu mais feliz com o triunfo de Alison e Bruno no #voleidepraia. Parabéns pelo #ouro, meninos! #BolsaPódio;212;993;766625885722124288;2016-08-19 13:20:29
1541;Parabéns, Martine e Kahena, pela vitória na #Vela! Compartilhamos a alegria de vencer em casa, na primeira Olimpíada que disputaram.;162;649;766365099808489472;2016-08-18 20:04:12
1542;Mais um #ouro para o Brasil nos Jogos #Rio2016. Mais brasileiras no pódio celebrando suas conquistas e honrando as mulheres. #BolsaPodio;232;884;766365045001424896;2016-08-18 20:03:59
1543;Mais um feito do Isaquias Queiroz na #CanoagemVelocidade! Parabéns por + um pódio para o #BRA na #Rio2016! #Bronze https://t.co/mxjdXWr4bm;124;554;766344534645207040;2016-08-18 18:42:29
1544;Ágatha e Bárbara, parabéns pela conquista! A estreia de vcs em #Olimpíadas é um orgulho p/ todas e todos brasileiros https://t.co/7fUquerNU8;179;850;766263860462518272;2016-08-18 13:21:55
1545;Eu vou ao Senado e falarei aos senhores senadores com o respeito que eles merecem. https://t.co/Y1n5F687Pm;844;1897;766044011735846912;2016-08-17 22:48:19
1546;#AoVivo: Dilma participa de encontro com mulheres no Palácio da Alvorada https://t.co/WePsRLWGb5;129;316;765981618876088320;2016-08-17 18:40:23
1547;Parabéns, Robson, pela conquista do primeiro #ouro do #BRA no #boxe em Olimpíadas. Estamos muito orgulhosos! https://t.co/Ide307LL2s;233;1026;765748349484007424;2016-08-17 03:13:28
1548;Nota à imprensa: a verdade irá prevalecer https://t.co/qieWPI0opN;251;568;765697472807243776;2016-08-16 23:51:18
1549;"""A democracia há de vencer"". Dilma lê mensagem ao @SenadoFederal e ao povo brasileiro. Assista na íntegra: https://t.co/tsmhtGnQVS";355;652;765650370332852224;2016-08-16 20:44:08
1550;Leia a íntegra da mensagem ao Senado Federal e ao povo brasileiro: https://t.co/gtG1gt4qg7;413;607;765625315632746497;2016-08-16 19:04:34
1551;Quem deve decidir o futuro do País é o nosso povo. A democracia há de vencer.;687;1194;765624769794441216;2016-08-16 19:02:24
1552;Minha esperança existe pq é tbm a esperança democrática do povo brasileiro, q me elegeu duas vezes presidenta.;305;745;765624711531393024;2016-08-16 19:02:10
1553;Peço aos senadores q não se faça a injustiça de me condenar por crime q ñ cometi. Ñ existe injustiça + devastadora do q condenar um inocente;466;1073;765624603955847168;2016-08-16 19:01:44
1554;Esse processo de impeachment é frágil, juridicamente inconsistente, um processo injusto, desencadeado contra uma pessoa honesta e inocente.;482;1174;765624526113734656;2016-08-16 19:01:26
1555;(...) com o sacrifício dos direitos assegurados na Constituição de 1988.;140;364;765624154515181568;2016-08-16 18:59:57
1556;Não devemos permitir q uma eventual ruptura da ordem democrática baseada no impeachment sem crime fragilize nossa democracia (...);248;619;765624077507825665;2016-08-16 18:59:39
1557;A transição p/ esse novo momento democrático exige q seja aberto um amplo diálogo entre todas as forças vivas da Nação Brasileira.;163;502;765623082937704448;2016-08-16 18:55:42
1558;Um Pacto q fortaleça os valores do Estado Democrático de Direito, a soberania nacional, o desenvolvimento econômico e as conquistas sociais.;156;440;765623028160036864;2016-08-16 18:55:29
1559;Devemos construir um amplo Pacto Nacional, baseado em eleições livres e diretas, q envolva todos os cidadãos brasileiros.;178;498;765622983150931969;2016-08-16 18:55:18
1560;Darei meu apoio irrestrito à convocação de um plebiscito, com o objetivo de consultar a população sobre a realização antecipada de eleições.;399;1162;765622914746093568;2016-08-16 18:55:02
1561;A democracia é o único caminho para a construção de um Pacto pela Unidade Nacional, o Desenvolvimento e a Justiça Social.;233;487;765622877668409344;2016-08-16 18:54:53
1562;Entendo que a solução para as crises política e econômica que enfrentamos passa pelo voto popular em eleições diretas.;222;536;765622845267402752;2016-08-16 18:54:45
1563;Seria um inequívoco golpe seguido de eleição indireta.;169;369;765622768729780224;2016-08-16 18:54:27
1564;O colégio eleitoral de 110 milhões de eleitores seria substituído, sem sustentação constitucional, por um colégio eleitoral de 81 senadores.;296;557;765622717701816321;2016-08-16 18:54:15
1565;Consumado o impeachment sem crime de responsabilidade, teríamos um golpe de estado.;320;520;765622682847158272;2016-08-16 18:54:06
1566;Não é legítimo afastar o presidente pelo “conjunto da obra”. Quem afasta o presidente pelo “conjunto da obra” é o povo, nas eleições.;311;619;765622629285916672;2016-08-16 18:53:54
1567;(...) reconhecendo, diante das provas irrefutáveis, que não houve crime de responsabilidade. Que eu sou inocente.;198;485;765622586847981568;2016-08-16 18:53:43
1568;Precisamos fortalecer a democracia em nosso País e, para isto, será necessário que o Senado encerre o processo de impeachment em curso (...);193;459;765622555625521152;2016-08-16 18:53:36
1569;Meu retorno à Presidência, por decisão do Senado, significará a afirmação do Estado Democrático de Direito.;338;763;765622509333078016;2016-08-16 18:53:25
1570;#AoVivo: presidenta Dilma divulga Mensagem ao Senado Federal e ao Povo Brasileiro https://t.co/Hxf78x9FSe;132;272;765622436402454528;2016-08-16 18:53:08
1571;Cumprimento também minha xará Dilma Queiroz, pela conquista do filho. Assim como ela, estamos muito orgulhosos com a vitória de Isaquias.;191;942;765549684517658624;2016-08-16 14:04:02
1572;Conquista inédita para o Brasil: Isaquias Queiroz leva a primeira medalha olímpica na #CanoagemVelocidade. Parabéns! #prata;195;763;765549645229613056;2016-08-16 14:03:53
1573;Parabéns pela dupla conquista, @ThiagoBrazPV! #Ouro e recorde olímpico no salto com vara. Foi lindo! #BolsaPodio #TimeBrasil #Rio2016;682;1747;765386543787900928;2016-08-16 03:15:46
1574;Mais uma medalha para o #TimeBrasil. Parabéns, Arthur Zanetti! Você arrasou! #SomosTodosBrasil https://t.co/3vWZ6GDwUp;166;613;765263913713795072;2016-08-15 19:08:29
1575;Agradeço a simpatia das palavras e a confiança da @FernandaTakai. Vc é o máximo como cantora e como pessoa! https://t.co/awKhnMNPJX;344;984;765206155719217152;2016-08-15 15:18:59
1576;Fico muito satisfeita com o destaque das mulheres nos Jogos #Rio2016. Que elas conquistem cada vez mais espaço em todas as áreas.;957;1993;765201577640591361;2016-08-15 15:00:47
1577;Mais uma medalha para o Brasil, desta vez na maratona aquática. Parabéns, Poliana Okimoto, pelo #bronze! #SomosTodosBrasil;143;668;765201528667926529;2016-08-15 15:00:35
1578;Parabéns @hypolitoginasta e @arthurnory! A beleza e a técnica dos ginastas renderam mais alegria p/ os brasileiros. https://t.co/dYQJIyl9AA;219;940;764932222277279745;2016-08-14 21:10:28
1579;Espero que o domingo seja de comemoração, paz e gratidão no seio de cada família. Feliz #DiaDosPais!;199;863;764829332414009345;2016-08-14 14:21:37
